i,name,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,drag
231,481c55b1fa36f6c7d834dead2eb68d68,2.722538709640503,-4.274758338928223,4.510533332824707,-2.101872682571411,-0.49561938643455505,3.161031723022461,1.0611966848373413,0.2817445695400238,-5.8617119789123535,1.694604516029358,1.985180377960205,5.143776893615723,-8.317817687988281,2.8022398948669434,1.820611834526062,-0.5122807025909424,4.465440273284912,-4.239490985870361,0.1536017209291458,1.5686333179473877,0.27975574135780334,2.2110869884490967,-2.6057920455932617,2.073767900466919,10.410676002502441,-3.3695485591888428,-5.41288948059082,8.95261287689209,1.3343744277954102,-4.831363201141357,-1.5953261852264404,-6.014126777648926,-6.955878257751465,-3.4531261920928955,1.8117907047271729,12.004132270812988,6.21367073059082,-7.6506123542785645,-4.622061252593994,5.518214225769043,1.2502238750457764,-0.9798330664634705,7.733088970184326,0.7681244611740112,1.8557522296905518,4.83292818069458,-0.19914673268795013,6.318512439727783,8.631382942199707,2.2262182235717773,-0.7024405002593994,3.065943479537964,-5.937734603881836,-11.16950511932373,5.113900184631348,6.998060703277588,-7.8317646980285645,1.2512421607971191,4.364043712615967,-13.816765785217285,3.6031813621520996,1.8478567600250244,-4.70709228515625,-6.464855194091797,0.348
232,488af6c0c3ee1f4d693d1d2d0ee6e519,1.2690197229385376,2.0164341926574707,0.5455233454704285,-0.5740275979042053,-0.739844024181366,5.461068630218506,0.03350096568465233,-4.0495476722717285,-2.97823429107666,-0.6462821364402771,0.3500198423862457,-0.8364197611808777,0.7947896122932434,-0.26275119185447693,-7.357883930206299,-4.281447887420654,2.500037908554077,-2.53006911277771,1.2480281591415405,4.561123371124268,-0.30326998233795166,-0.626781165599823,1.9014573097229004,0.008523941040039062,-1.6367286443710327,4.024470329284668,3.497607946395874,-0.5077464580535889,-0.8290025591850281,-0.4718944728374481,-0.7292295694351196,-5.193492412567139,0.7006751298904419,-1.4674519300460815,-1.691209316253662,-3.0494437217712402,1.3499867916107178,0.5812293887138367,6.086924076080322,-2.399763822555542,2.6360464096069336,-1.915802001953125,4.65357780456543,2.4532036781311035,-0.001247495412826538,3.1870667934417725,-2.5590572357177734,-0.8389523029327393,1.4681954383850098,2.0075762271881104,-3.469893455505371,-2.2467756271362305,-4.493920803070068,-2.021219491958618,-2.093571662902832,-1.7246229648590088,-2.333326816558838,6.233138084411621,2.097898006439209,1.2162507772445679,4.006872653961182,0.35101479291915894,2.2828285694122314,2.704315185546875,0.404
233,494e45d11299de95c571e4850ce1413,-3.496748447418213,0.5995010733604431,-2.9472577571868896,-0.654582679271698,6.2604899406433105,2.1583518981933594,4.965498924255371,7.603334903717041,-4.738875389099121,0.06035241484642029,2.8993313312530518,6.75332498550415,-2.6571755409240723,-3.3254342079162598,-3.795664072036743,0.9164723753929138,4.995678901672363,3.3520517349243164,0.6376923322677612,10.395774841308594,-2.3308138847351074,-5.945615291595459,-2.0276038646698,-1.1652199029922485,0.736182451248169,8.03994083404541,-0.7729076147079468,-5.795251369476318,-6.868791103363037,-4.888985633850098,-3.3398821353912354,2.0532443523406982,-1.6198835372924805,-4.426752090454102,-4.35697078704834,-7.312474250793457,-3.1060080528259277,-6.1751017570495605,0.24561944603919983,-0.8916334509849548,2.001438617706299,4.25979471206665,-1.9939427375793457,1.4082591533660889,-0.42488881945610046,7.009829521179199,-6.470007419586182,-3.1074836254119873,2.524484395980835,4.031193256378174,0.6740902066230774,-3.434173583984375,-1.4525420665740967,-2.043260097503662,-3.397528886795044,-2.5829787254333496,-3.8765828609466553,5.283614635467529,7.542621612548828,-6.695038318634033,-4.432509899139404,-4.88126277923584,-6.608188629150391,1.0307683944702148,0.427
234,511d8959ac8eeee51ee7db286609e030,3.545907735824585,-1.3876086473464966,-4.828571319580078,-0.8042430877685547,-2.787280321121216,1.281564474105835,0.9385585784912109,-1.507674217224121,-0.8275710940361023,0.6157453060150146,0.4154554009437561,3.959507703781128,-3.0822062492370605,5.828505992889404,-5.759928226470947,3.7965712547302246,-0.24045661091804504,-1.4663649797439575,2.898486852645874,1.540392279624939,1.71937096118927,-2.417336940765381,3.3751511573791504,1.382088303565979,4.441590785980225,5.011928081512451,-4.848995685577393,-3.1018261909484863,5.6866774559021,-1.84879469871521,-0.8253311514854431,-0.23507416248321533,-5.482503890991211,5.446188449859619,-6.841828346252441,1.950547456741333,0.593361496925354,0.689059853553772,1.144249439239502,-4.782284736633301,8.605478286743164,3.4775779247283936,8.443058013916016,3.251868963241577,9.75682258605957,2.5022106170654297,-2.592806339263916,-4.904798984527588,-4.22228479385376,-1.207407832145691,6.8398942947387695,-2.541715383529663,7.131739139556885,0.8772021532058716,-1.7078447341918945,-0.6483955979347229,-7.575504302978516,-7.252101421356201,0.6536485552787781,3.8477118015289307,6.104310035705566,-1.5594491958618164,7.925310134887695,3.163989782333374,0.516
235,516d59c753cc3592437c534ce64aed50,-2.4427621364593506,-0.21875660121440887,-0.6796499490737915,-1.6944453716278076,-3.6162164211273193,2.9630227088928223,3.5051801204681396,-1.7981849908828735,-3.0871453285217285,2.451836109161377,1.0160521268844604,-3.065490961074829,-0.4224051535129547,-1.244181513786316,-0.11518959701061249,-0.7177852988243103,3.7805535793304443,-2.4939682483673096,-0.5795100927352905,4.144386291503906,1.902814507484436,0.5274685025215149,6.277924060821533,-0.04273340851068497,4.229668140411377,0.8559830188751221,-2.93161940574646,-3.965385913848877,-3.3469455242156982,-1.3609538078308105,-2.476024866104126,-3.4699034690856934,-1.960974097251892,-5.223346710205078,-2.856178045272827,-0.5554354190826416,1.3972179889678955,0.1528460681438446,1.8547695875167847,-1.8898353576660156,1.9117640256881714,1.51469087600708,-1.1080349683761597,4.494142532348633,-0.03335248678922653,6.755176067352295,-0.028874561190605164,1.2231577634811401,0.453021764755249,-0.35798633098602295,2.562206745147705,-0.9971438050270081,1.5829377174377441,-0.7729222774505615,-1.5486624240875244,-2.2854950428009033,-1.4162734746932983,0.8626399636268616,4.362840175628662,-0.7360449433326721,3.609555959701538,-2.912121295928955,1.8800063133239746,0.302555114030838,0.341
236,560cc2e69f589475704715417c0f83c1,2.803898334503174,1.9067856073379517,-3.1394686698913574,0.23455244302749634,-2.137910842895508,-1.9662507772445679,3.3801188468933105,5.6104960441589355,0.287945032119751,-1.7963950634002686,-1.5343796014785767,3.924532651901245,2.384680986404419,6.795094966888428,-0.6092749238014221,2.774304151535034,3.3895180225372314,4.782453536987305,0.9105049967765808,-2.8730881214141846,1.535668969154358,-1.1254328489303589,2.6424145698547363,0.7307459712028503,1.4520220756530762,2.2595880031585693,-1.4039162397384644,5.009395122528076,-1.6803464889526367,-1.3486462831497192,0.00522565096616745,-1.6048051118850708,0.20046848058700562,-7.360408306121826,-6.000837326049805,-2.739689350128174,3.2677249908447266,-1.0339980125427246,-0.1695542186498642,-5.02930212020874,-2.6439297199249268,-2.0608456134796143,-0.9362838268280029,1.8051050901412964,-0.41679513454437256,1.9352527856826782,-3.2936346530914307,-7.748565673828125,-0.23585841059684753,-5.779366493225098,1.5704313516616821,4.392674446105957,-0.17273825407028198,-0.4777282476425171,0.5352235436439514,-1.5288344621658325,-4.373737335205078,1.9357882738113403,7.478665828704834,0.020977571606636047,-1.426268458366394,-4.3631391525268555,-1.5293329954147339,6.340753078460693,0.432
237,580a963a52e298ccb97b74f46d9f5700,-2.573286771774292,-1.1313817501068115,-0.22198545932769775,-1.4905487298965454,1.533325433731079,0.6711704730987549,0.7550439834594727,0.8758853077888489,-3.6013858318328857,2.943873882293701,2.4897143840789795,1.189046025276184,-4.219284534454346,2.3065378665924072,4.588897228240967,1.0865050554275513,3.5289154052734375,-3.152233123779297,1.121504306793213,-0.7858282327651978,-1.306012511253357,1.4380565881729126,3.9384520053863525,2.8911218643188477,-2.569093704223633,1.2320899963378906,-1.8452128171920776,-2.9761269092559814,-5.078994274139404,-5.136890888214111,-0.9856454133987427,0.24004191160202026,-0.8835699558258057,3.880608320236206,0.70499587059021,-1.7445266246795654,4.297389984130859,-6.2179999351501465,2.3534743785858154,-1.4199869632720947,1.8609285354614258,-1.6943403482437134,-4.972485542297363,-0.5774900317192078,0.8601590394973755,-1.39306640625,-2.5351951122283936,-2.38919734954834,1.9997620582580566,2.166822910308838,0.6822245717048645,1.2784420251846313,-3.8050284385681152,-1.442813754081726,2.359929323196411,1.6037439107894897,-1.650130033493042,2.1966238021850586,3.8053929805755615,2.257481813430786,4.67040491104126,-4.5991291999816895,2.705519437789917,0.2590735852718353,0.405
238,629ddd33f4337c01ea32020ecba440c1,1.6002602577209473,-4.751583576202393,0.0073600709438323975,-4.674737930297852,-5.19420051574707,-0.264743447303772,2.4648373126983643,-2.7627553939819336,-3.398258686065674,2.721100330352783,1.1441203355789185,-1.7270426750183105,2.077732563018799,-3.4730405807495117,3.0461361408233643,2.4471895694732666,-1.2280000448226929,3.9145612716674805,1.2554633617401123,3.777594566345215,0.592753529548645,-2.615760326385498,-3.3625428676605225,3.3994381427764893,0.34528598189353943,1.0255179405212402,-1.4267125129699707,-4.834883213043213,-2.4827370643615723,-1.1177035570144653,-2.09989333152771,0.6702675223350525,-0.4487454295158386,-1.1962952613830566,1.5487717390060425,-3.159785747528076,5.067173004150391,-1.5130493640899658,1.2243613004684448,-0.32207775115966797,0.6010154485702515,1.7759679555892944,4.917733192443848,3.918386459350586,6.6742472648620605,1.6288119554519653,-3.6765682697296143,-4.547597885131836,-3.584383487701416,-3.3265035152435303,-1.40219247341156,0.8846902251243591,2.394697666168213,-1.2057827711105347,2.787228584289551,1.483757495880127,-3.6211726665496826,2.9769954681396484,2.9191393852233887,1.038905382156372,-0.1949155032634735,-2.81423282623291,3.2151577472686768,-0.7765454053878784,0.314
239,655c25c9a397c7965a30f4aa03635c5a,-5.349145889282227,-2.1544785499572754,2.3897881507873535,-1.1415996551513672,-1.655352234840393,0.9919688105583191,1.523288369178772,-0.5695207715034485,-1.083467960357666,-1.4420888423919678,1.8567895889282227,1.875917911529541,-1.4327123165130615,0.10509419441223145,4.106006622314453,1.47135329246521,3.208076000213623,-0.7485024333000183,-1.5299341678619385,-2.573836088180542,0.6102622747421265,2.1251473426818848,2.9946842193603516,4.392968654632568,-1.5665768384933472,1.7730085849761963,-2.610304355621338,-1.9880437850952148,-2.648141622543335,-2.5794677734375,-0.8549228310585022,0.5761849284172058,1.2064601182937622,1.4737359285354614,-3.1090261936187744,-5.298521995544434,0.08880212903022766,-6.183963298797607,1.5757980346679688,-2.1242165565490723,2.0824460983276367,-4.666414737701416,-0.6591626405715942,2.05073881149292,-0.540502667427063,-0.7559714913368225,-2.978541612625122,-3.502689838409424,0.4904044270515442,0.21912431716918945,1.3405487537384033,1.092930793762207,-1.024928331375122,-1.3539154529571533,2.8842949867248535,0.1329815536737442,-3.279371976852417,1.7620996236801147,3.370225667953491,0.1342858076095581,6.242926597595215,-2.1387929916381836,0.8065338134765625,1.8862135410308838,0.435
240,659fb4b29b69fa2375faf1fb7726e,-2.358386993408203,-0.5720459818840027,-2.896361827850342,-4.5664591789245605,-2.988299608230591,-2.1605172157287598,-0.08804117143154144,0.4042699933052063,0.5574337244033813,1.6672717332839966,2.6458656787872314,1.4462085962295532,-0.027691848576068878,0.895354688167572,-4.730589389801025,-4.779688358306885,1.3252840042114258,1.7819409370422363,4.662503242492676,-2.3130600452423096,3.9864847660064697,0.6329059600830078,3.219731092453003,-2.1189773082733154,-2.2984609603881836,3.674694299697876,-0.2676164507865906,-1.7953479290008545,-1.2915242910385132,0.12508979439735413,0.44188636541366577,-2.3379721641540527,1.0447944402694702,-4.559722423553467,-3.6741859912872314,1.8208191394805908,1.3039978742599487,-1.56681227684021,-0.6037396192550659,-4.600736141204834,-0.9098911881446838,-1.3966456651687622,1.7962151765823364,2.109403133392334,0.6670524477958679,0.8704643249511719,0.23451408743858337,0.33069899678230286,6.3982367515563965,-1.2426878213882446,-3.7146987915039062,3.892991542816162,-4.336039066314697,-1.6208539009094238,4.456016540527344,-4.301188945770264,0.3471500873565674,1.949425220489502,5.100208759307861,-3.6842663288116455,-2.001891851425171,-2.5436184406280518,0.6587616801261902,-2.005842447280884,0.341
241,685f2b388b018ab78cab9eeff9aeaee2,-0.06647174805402756,-1.9924932718276978,3.4820683002471924,-3.144167423248291,-0.48527756333351135,5.515675067901611,5.665848731994629,-7.792949676513672,-1.3440502882003784,-2.1763620376586914,-5.0231122970581055,0.8870609998703003,-2.936337471008301,1.5075122117996216,0.9136458039283752,6.868074417114258,1.3873956203460693,2.896470546722412,1.293716311454773,-1.4534192085266113,-0.26883068680763245,-3.5696911811828613,2.100888729095459,-1.9353957176208496,1.7954299449920654,0.3679630160331726,-1.8539358377456665,6.664871692657471,-2.044755220413208,0.21615976095199585,-2.260300397872925,-0.2498638927936554,-1.7716915607452393,-4.58974027633667,-1.3550816774368286,-3.3330235481262207,-1.6551940441131592,-3.2631335258483887,3.5070321559906006,-1.0744019746780396,-1.3648093938827515,-0.869516134262085,3.0767099857330322,1.2064205408096313,-3.6994311809539795,5.513401508331299,-1.2113226652145386,-2.132828950881958,1.5828502178192139,-0.8302226066589355,-1.362882137298584,-3.0021166801452637,-1.933722972869873,-5.439030647277832,6.163910388946533,-0.8066774010658264,2.994588613510132,1.4748115539550781,1.6455442905426025,1.391222596168518,-1.526398777961731,-3.252134084701538,4.305027008056641,3.41821026802063,0.309
242,702edad0d2fa9eda2a9eb0f146e94477,-2.0810399055480957,-4.232593059539795,1.6301312446594238,-0.21533474326133728,-3.156126022338867,1.5151435136795044,1.1753915548324585,0.7384890913963318,-3.427063226699829,-0.17661862075328827,0.5744931697845459,-3.446220874786377,-1.3521740436553955,1.010323166847229,0.11974851787090302,-0.5576515197753906,1.2922625541687012,2.044682025909424,4.0628485679626465,-0.26988357305526733,3.260385513305664,-2.095421075820923,4.086792469024658,2.0140883922576904,-3.9082231521606445,-0.965731143951416,-1.3505321741104126,3.048741579055786,-0.6882109642028809,-3.6553871631622314,-0.6382841467857361,1.4052143096923828,-2.903055191040039,0.8513011336326599,-0.3206842243671417,1.595573902130127,-0.13810187578201294,-1.7770615816116333,1.296429991722107,0.411210298538208,-0.017098352313041687,-0.22142615914344788,-0.24049022793769836,3.4128708839416504,1.200439214706421,0.6076498031616211,0.41743093729019165,-4.981055736541748,5.019379138946533,-1.840718150138855,-2.930468797683716,-0.047794826328754425,-2.490391969680786,-0.3408825397491455,-0.3843618929386139,-4.539163589477539,-2.951711893081665,2.3064332008361816,4.432088375091553,-0.7327106595039368,1.3958368301391602,-3.074018955230713,-1.5337433815002441,1.4153337478637695,0.414
243,797eef3d74946414a72c94415b7f58,-5.14886999130249,-3.499028444290161,2.560991048812866,-1.4227168560028076,-1.262604832649231,0.7125850915908813,1.6298656463623047,-0.2918466329574585,-1.6600102186203003,-0.8858228921890259,1.2713993787765503,1.4440138339996338,-1.8811966180801392,0.18556421995162964,4.55931282043457,0.4348893165588379,2.9318835735321045,-0.8438836932182312,-0.9319010972976685,-2.6882877349853516,-0.5939359664916992,1.27199387550354,2.3679113388061523,4.330931186676025,-0.9306356906890869,2.4961659908294678,-0.7715770602226257,-3.157622814178467,-3.431950330734253,-0.4105491042137146,-2.1221096515655518,-0.457111120223999,1.700502872467041,1.257733702659607,-2.2970690727233887,-3.0766682624816895,-0.6522581577301025,-4.1300435066223145,0.9127178192138672,-3.253969192504883,2.06835675239563,-6.5022993087768555,-0.6482870578765869,2.1565473079681396,-0.44166281819343567,-0.9618064761161804,-4.192471981048584,-2.791149616241455,-0.44643718004226685,0.07048346847295761,0.7806015014648438,1.8053512573242188,-1.0101525783538818,-1.9351307153701782,3.7490313053131104,0.006731046363711357,-3.0000500679016113,1.2031683921813965,3.1047685146331787,-0.2332082986831665,6.886173725128174,-2.350325107574463,2.078514814376831,3.8784055709838867,0.398
244,816f9a529bf7b14817d5c90faf553cc9,-2.2248363494873047,-2.5819644927978516,-2.5743584632873535,-2.440706491470337,-2.307027578353882,-0.8447756767272949,0.6385561227798462,2.6923813819885254,-0.906558632850647,0.5074411630630493,1.5793514251708984,1.010506272315979,-0.1910398006439209,1.4971569776535034,3.3515238761901855,2.3248889446258545,-0.917992889881134,-3.5746493339538574,-1.9100483655929565,-0.5268838405609131,3.684546947479248,-4.778597354888916,0.8495672345161438,1.1867914199829102,-0.5904917120933533,1.706552267074585,-2.8893020153045654,1.8845845460891724,3.2282114028930664,0.7763062715530396,-1.2835873365402222,-1.7955896854400635,-3.0200953483581543,-0.021428287029266357,-1.9842243194580078,0.9316902160644531,0.4911515712738037,-3.1592488288879395,5.244046688079834,-1.1139482259750366,2.6634209156036377,-2.5004465579986572,1.6296967267990112,4.6556172370910645,3.5590782165527344,0.46320319175720215,-0.43853873014450073,-3.0158369541168213,-5.160689830780029,0.47877493500709534,-5.3872222900390625,-0.7279288172721863,0.17866860330104828,-6.65131950378418,0.8564220666885376,1.1794135570526123,1.4439585208892822,5.848062515258789,0.6886516809463501,0.7167215347290039,2.828618288040161,-2.8132691383361816,2.1240642070770264,0.6260697841644287,0.357
245,819b98c138192c88e5e79d9024e2fcae,-1.6313608884811401,0.8290742039680481,1.134447455406189,-7.006496906280518,-0.7461656332015991,0.14069104194641113,-0.6047213077545166,-5.7701334953308105,2.4670350551605225,0.2912401556968689,-1.623322606086731,-0.1500055193901062,-4.330663204193115,-1.6848231554031372,3.6484668254852295,3.1509385108947754,-5.327409267425537,-0.214931458234787,6.238823413848877,-2.7613956928253174,2.690080165863037,1.4980946779251099,1.2521120309829712,-0.625673234462738,-0.7053550481796265,3.917170763015747,-5.456048488616943,3.2322185039520264,0.5626282691955566,-2.9390830993652344,-4.493228912353516,-2.3479883670806885,-2.811608076095581,-3.4293816089630127,-3.644883394241333,-4.820680618286133,0.600747287273407,-4.631809234619141,4.495954990386963,1.5687175989151,5.475203990936279,-0.353823184967041,-2.2588698863983154,2.743814468383789,-1.180516242980957,-3.595747709274292,0.43318426609039307,-2.3030316829681396,-3.0921719074249268,-1.1785645484924316,2.654902696609497,3.790832757949829,-3.2333359718322754,-4.248291015625,0.359623521566391,0.35500577092170715,-4.350977420806885,2.1005759239196777,-3.2395124435424805,-5.237880229949951,1.5750877857208252,-1.28928542137146,3.6204943656921387,-0.8858095407485962,0.338
246,846e6c678f53bf422e877e82c90c24d,-2.8690104484558105,-1.9867703914642334,-5.581475257873535,2.601097583770752,2.539635181427002,2.027860641479492,4.00382137298584,-4.0872650146484375,-0.9497851133346558,1.4695323705673218,3.6437065601348877,-0.5625576376914978,0.07756029069423676,3.0313773155212402,0.23520198464393616,1.2786589860916138,0.5611190795898438,-0.20771580934524536,3.6572673320770264,1.7452192306518555,-0.5331316590309143,-3.4314122200012207,-0.4839932918548584,1.8990005254745483,0.1473217010498047,1.7941433191299438,1.7605814933776855,-4.33762264251709,-2.86396861076355,-0.7297074198722839,1.055305004119873,-0.9535648226737976,-4.042599201202393,1.6812435388565063,-0.8014117479324341,-1.26216459274292,2.724006175994873,1.5284327268600464,1.2049466371536255,2.45493483543396,1.3841447830200195,1.3019245862960815,0.9777984023094177,-1.010822057723999,3.3715412616729736,-0.8761183619499207,-4.99670934677124,-1.2136280536651611,3.3533153533935547,-4.231322288513184,-6.087846279144287,4.364515781402588,2.540342092514038,-0.5624147057533264,5.650278568267822,-4.808674335479736,-1.5946985483169556,0.3521486222743988,3.490427255630493,-2.8984508514404297,-1.0162677764892578,-1.2025949954986572,-1.9014862775802612,1.1613534688949585,0.42
247,851d394efe831389315a637e839f5286,-4.637267112731934,-5.79423713684082,-1.5354961156845093,-1.9794145822525024,-0.8039975166320801,1.546897292137146,2.78008770942688,-0.08629333227872849,-3.167895793914795,-1.6948765516281128,1.3732177019119263,-1.4361714124679565,-2.618379831314087,7.265845775604248,-4.40116024017334,2.3001725673675537,-3.7811832427978516,-3.150113821029663,2.039494037628174,0.8297301530838013,3.6632068157196045,-4.4954400062561035,1.618775725364685,1.465235948562622,-6.78031063079834,1.3473623991012573,1.871557354927063,-1.1273691654205322,-7.060961723327637,0.13623446226119995,-2.3639824390411377,-1.299498200416565,1.8818479776382446,-5.105839252471924,-1.175627589225769,0.29270559549331665,2.110982656478882,-1.3943276405334473,2.882343053817749,-0.9879493713378906,4.755825042724609,2.9113340377807617,2.580970048904419,-1.064579725265503,-3.341977834701538,-0.8278688192367554,-6.808892250061035,-4.0398149490356445,-0.5399194955825806,4.9610276222229,3.6225311756134033,3.2610855102539062,-0.3237268924713135,1.2841578722000122,7.737611770629883,-5.5430145263671875,2.5543315410614014,1.5102249383926392,-3.7829105854034424,-4.730197429656982,-3.440309524536133,-2.1429836750030518,3.332908868789673,-3.393350601196289,0.441
248,857a3a01bd311511f200a72c9245aee7,-0.8497061729431152,5.4041571617126465,4.098374843597412,-2.9870798587799072,0.3789624869823456,0.6292913556098938,5.845620155334473,7.726191520690918,-1.5845459699630737,3.971142053604126,4.335817337036133,-0.3326745331287384,-2.704453706741333,2.382429838180542,-3.257467269897461,-3.0435192584991455,-2.3319919109344482,2.2208645343780518,0.18655206263065338,6.423020362854004,4.888792514801025,-0.8748587369918823,0.403139591217041,7.659135341644287,3.546560287475586,0.9135557413101196,-2.568542003631592,4.787312030792236,-2.6885993480682373,-7.582082748413086,-1.6409993171691895,3.1703474521636963,0.6686457395553589,-0.33453553915023804,-2.250988006591797,-3.5585241317749023,3.938141345977783,-3.9071245193481445,-2.0570504665374756,3.344510793685913,-0.30017518997192383,-4.542888641357422,4.646135330200195,-2.468488931655884,1.185481309890747,3.7328834533691406,4.502110481262207,-1.5387037992477417,-1.747401237487793,-0.09166313707828522,-1.3895905017852783,4.728851318359375,-3.3354454040527344,-2.366953134536743,2.4118237495422363,-0.37624672055244446,-3.7069711685180664,6.980245113372803,0.9651575088500977,1.5044041872024536,-2.8742918968200684,-1.4033432006835938,5.555035591125488,5.094724178314209,0.37
249,910ba017e13a2220473f10e6caaeca56,-5.7307939529418945,-2.8280982971191406,-2.0517215728759766,-3.3722941875457764,-6.792332172393799,2.809523582458496,1.2527172565460205,-4.801754951477051,1.2216112613677979,0.9215805530548096,-0.9853054285049438,-0.31763046979904175,-1.1429142951965332,0.6176396012306213,-1.7603864669799805,-2.9099743366241455,0.12042440474033356,-1.5936357975006104,-0.6589929461479187,1.5264650583267212,1.945554494857788,-3.496213674545288,3.5472185611724854,-2.1034247875213623,1.0943408012390137,-1.1866575479507446,-2.054596424102783,-0.7698787450790405,-1.5588895082473755,-4.660268306732178,2.8987677097320557,-0.7093686461448669,-0.9740092158317566,1.0086312294006348,-1.10000741481781,-0.37074559926986694,1.5085594654083252,0.6800245046615601,-0.9758638143539429,1.0927484035491943,0.606098473072052,-5.304213523864746,0.9282847046852112,2.2836573123931885,0.4205666184425354,-0.10074246674776077,0.4267808198928833,-3.5478713512420654,0.2189624011516571,-3.777709722518921,1.5204689502716064,-2.1860947608947754,-2.7103142738342285,-5.214046955108643,3.0219080448150635,1.2113614082336426,0.15307989716529846,-0.5354665517807007,2.408350944519043,-4.246717929840088,3.8211092948913574,-3.5178744792938232,-0.3499060869216919,1.8637994527816772,0.332
250,921d750fb58e4d83a6d55ac2ce7f3314,-1.139655590057373,1.055109977722168,1.043481469154358,-1.7318228483200073,-0.3969571888446808,1.8650275468826294,3.5354974269866943,-6.955195903778076,-4.278229236602783,0.06481349468231201,0.9009957909584045,1.098811388015747,-1.3074848651885986,-1.1054260730743408,-5.080799102783203,-1.2952436208724976,1.1186162233352661,-0.20344597101211548,2.4090678691864014,-0.8992651700973511,-0.2845999002456665,0.6513113975524902,5.466338157653809,3.745809316635132,0.11398735642433167,-3.5965912342071533,-2.4469165802001953,3.890273094177246,-3.235701322555542,0.9387742877006531,0.39552590250968933,-1.5455435514450073,-3.0813186168670654,1.8018805980682373,-1.7460224628448486,0.9642558097839355,-1.0729022026062012,-3.454453945159912,2.16907000541687,-1.3257547616958618,3.12361478805542,-1.809287667274475,0.17437347769737244,7.872470855712891,-1.7010823488235474,4.094659328460693,-0.14025336503982544,-0.7630666494369507,-0.1303941309452057,0.10812041163444519,-0.14361336827278137,2.6252105236053467,-1.1869570016860962,-5.554675579071045,1.6533420085906982,-0.366868257522583,-1.0684534311294556,3.08835768699646,0.17457158863544464,-1.5972148180007935,0.7094156742095947,2.141709566116333,1.1702888011932373,3.3666505813598633,0.344
251,924e1a54fad65f4de74f89cd7bde93ef,-0.12487576901912689,-0.6406621336936951,-3.1118204593658447,-8.220235824584961,-3.9900262355804443,1.4082896709442139,-4.570541858673096,-1.3705352544784546,0.27609020471572876,3.114203691482544,0.0022690892219543457,-1.3458483219146729,-1.6309384107589722,4.623475551605225,-5.123748302459717,-1.7253340482711792,-0.7308023571968079,-1.0989631414413452,0.8677729368209839,1.777584433555603,1.5846432447433472,-0.9040766954421997,3.236469030380249,3.7072641849517822,-1.068321704864502,2.3002822399139404,-2.0824134349823,4.115640163421631,-0.11883667856454849,-2.5372724533081055,-0.9185676574707031,-4.203304767608643,-0.8355573415756226,-0.6559834480285645,-2.422564744949341,0.2214295119047165,1.9464058876037598,2.1475000381469727,3.579674005508423,-2.057844400405884,6.294618129730225,-2.829118490219116,-0.8943799734115601,2.274505853652954,0.9302823543548584,3.6273040771484375,-0.13570666313171387,2.215550661087036,-0.6319513320922852,2.2237372398376465,-0.7230873703956604,-4.6337761878967285,-2.677980899810791,2.681960105895996,-0.002044219523668289,-2.870506525039673,-2.988847017288208,6.3050384521484375,0.6175057291984558,3.394977569580078,0.8943266868591309,-3.6438839435577393,-1.945947527885437,4.19009256362915,0.336
252,934e18936767e26128ccbb4eb8965b05,-2.5775930881500244,0.031059276312589645,-2.537320137023926,-4.395355701446533,-1.7632993459701538,1.1002607345581055,-3.042398452758789,2.487827777862549,-0.18879252672195435,3.1994078159332275,2.201686143875122,1.9788020849227905,1.2938201427459717,-0.9358450174331665,-2.7566802501678467,-2.629026412963867,0.9320769906044006,-1.439646601676941,-2.50138258934021,-1.0683900117874146,3.3946080207824707,-0.8913989067077637,3.707901954650879,-1.3346648216247559,-0.2384762167930603,2.8805367946624756,-1.909056544303894,-3.8460724353790283,-4.601125717163086,-0.4313340485095978,-1.3421627283096313,-4.26363468170166,0.6155961155891418,-2.1370327472686768,-3.3088762760162354,-5.833949565887451,0.8967736959457397,-5.282662391662598,2.961508274078369,-4.973974227905273,-0.647048830986023,-0.19553466141223907,1.5031582117080688,1.2499111890792847,0.81282639503479,2.0464024543762207,0.16213613748550415,0.834825336933136,-0.04088287800550461,-2.631225347518921,-0.15849441289901733,2.0058419704437256,-2.145756959915161,-1.8037855625152588,2.299945831298828,-5.830077648162842,1.3277100324630737,2.3890185356140137,3.767822027206421,-1.1553314924240112,-4.70073127746582,2.8290517330169678,0.8965151309967041,2.477141857147217,0.403
